X;Y;osm_id;name;operator;accepts_bottle;indoor;offers_cold_water;offers_warm_water;offers_hot_water;fee;description;com_insee;com_nom
5.7126861;45.1775822004503;node/4595121126;;;;;;;;;;"38185";Grenoble
5.7116071;45.1770802004504;node/4595121127;;;;;;;;;;"38185";Grenoble
5.7190476;45.1775282004503;node/4595121143;;;;;;;;;;"38185";Grenoble
5.7164846;45.1866884004493;node/4595853161;;;;;;;;;;"38185";Grenoble
5.7044355;45.1798098004501;node/4603899990;;;;;;;;;;"38185";Grenoble
5.7200009;45.190342700449;node/4605750189;;;;;;;;;;"38185";Grenoble
5.7396237;45.1470070004535;node/461981036;;;;;;;;;;"38158";Eybens
5.0937499;45.4323057004212;node/4631856217;;;;;;;;;;"38406";Saint-Julien-de-l'Herms
5.9819912;45.073777100461;node/463770029;;;;;;;;;;"38286";Oulles
5.7177592;45.1835422004497;node/4642121995;;;;;;;;;;"38185";Grenoble
5.4883398;45.2965367004372;node/4654554644;;;;;;;;;;"38517";Tullins
5.7164577;45.1888885004491;node/4656621393;;;;;;;;;;"38185";Grenoble
5.8480536;45.1633409004518;node/4663258791;;;;;;;;;;"38422";Saint-Martin-d'Uriage
5.4680928;45.2073778004471;node/4676839663;;;;;;;;;;"38390";Saint-Gervais
5.5028825;45.2328233004444;node/4678210332;;;;;;;;;;"38338";La Rivière
5.834873;45.1443339004538;node/4687599277;;;;;;;;;;"38422";Saint-Martin-d'Uriage
4.8707695;45.5216237004101;node/4690643556;;;;;;;;;;"38544";Vienne
5.486571;45.3024592004366;node/4704500979;;;;;;;;;;"38517";Tullins
5.4536997;45.2852507004385;node/4704901924;;;;;;;;;;"38263";Morette
5.7773807;45.2600980004413;node/4710444802;;;;;;;;;;"38471";Le Sappey-en-Chartreuse
5.753584;45.4335070004211;node/4726311546;;;;;;;;;;"38155";Entre-deux-Guiers
5.7623497;45.4216556004225;node/4726481107;;;;;;;;;;"38155";Entre-deux-Guiers
5.7470408;45.434105100421;node/4728885086;;;;;;;;;;"38155";Entre-deux-Guiers
5.7777175;45.1394443004543;node/4743466829;;;;;;;;;;"38059";Brié-et-Angonnes
5.8081854;45.4162173004232;node/4751175167;;;;;;;;;;"38376";Saint-Christophe-sur-Guiers
5.804058;45.409175700424;node/4751175186;;;;;;;;;;"38376";Saint-Christophe-sur-Guiers
5.8479456;45.3796686004276;node/4754862644;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.7727929;45.0751517004609;node/4769940438;;;;;;;;no;;"38562";Vizille
6.0725934;45.280647100439;node/478182123;;;;;;;;;;"38163";Le Haut-Bréda
5.4757968;45.3984606004253;node/4783158036;;;;;;;;;;"38013";Apprieu
5.7789114;45.1917886004488;node/4794962159;;;;;;;;;;"38179";Gières
5.8165065;45.1492499004533;node/4798818196;;;;;;;;;;"38422";Saint-Martin-d'Uriage
4.8745836;45.5242334004098;node/4805687829;;;;;;;;;;"38544";Vienne
5.6200647;44.9748700004706;node/481317238;;;;;;;;;;"38235";Miribel-Lanchâtre
5.6472607;45.2850267004385;node/4814941680;;;;;;;;;;"38565";Voreppe
5.7043669;45.1811045004499;node/4823285455;;;;;;;;;;"38185";Grenoble
5.7545435;45.2028459004476;node/4827175645;;;;;;;;;;"38516";La Tronche
5.7034769;44.9644365004716;node/4829252907;;;;;;;;;;"38254";Monteynard
5.712951;45.1984503004481;node/4840184842;;;;;;;;;;"38185";Grenoble
6.0975082;44.9529649004727;node/484896953;Refuge de la Muzelle;;;;;;;;"Manned refuge providing food and bunks from Jun-Sep, also accessible in winter";"38253";Les Deux Alpes
5.7625495;45.2077052004471;node/4851787426;;;;;;;;;;"38229";Meylan
5.8585131;44.9409294004738;node/4855205593;;;;;;;;;;"38521";La Valette
5.8716496;44.9174014004759;node/4860167107;;;;;;;;;;"38283";Oris-en-Rattier
5.9491785;44.9015416004774;node/4870127934;;;;;;;;;;"38154";Entraigues
5.8175625;44.8767088004796;node/4874482086;;;;;;;;;;"38444";Saint-Pierre-de-Méaroz
6.0168003;44.8808382004792;node/4878205301;;;;;;;;;;"38522";Valjouffrey
5.7300699;45.1840625004496;node/4878406624;;;;;;;;;;"38185";Grenoble
5.5130268;45.434485500421;node/4881208075;;;;;;;;;;"38082";Charavines
5.505153;45.4565423004183;node/4881208076;;;;;;;;;;"38292";Villages du Lac de Paladru
5.513905;45.458190900418;node/4881208077;Fontaine du Plein Badin;;;;;;;;;"38292";Villages du Lac de Paladru
5.6188845;44.9743993004707;node/488244817;;;;;;;;;;"38235";Miribel-Lanchâtre
5.6198962;44.9740311004707;node/488244821;;;;;;;;;;"38235";Miribel-Lanchâtre
5.9745495;44.9351831004743;node/4885242261;;;;;;;;;;"38073";Chantepérier
5.8783394;45.2790914004392;node/4892245983;;;;no;;;;;;"38140";Crolles
5.549658;45.0704156004614;node/4894095721;;;;;;;;;;"38548";Villard-de-Lans
5.7387013;45.1906745004489;node/4896698089;;;;;;;;;;"38185";Grenoble
5.7392696;45.190205000449;node/4896698090;;;;;;;;;;"38185";Grenoble
5.7106128;45.1914180004488;node/4907687401;;;yes;;yes;;;;;"38185";Grenoble
5.7694224;44.9935016004689;node/4932140792;;;;;;;;;;"38462";Saint-Théoffrey
5.6617141;44.8907594004783;node/4937491268;;;;;;;;;;"38513";Treffort
5.6563684;44.9456011004733;node/4939142263;;;;;;;;;;"38492";Sinard
5.7033527;44.9732588004708;node/4957277608;;;;;;;;;;"38254";Monteynard
5.703408;44.9644172004716;node/4957282285;;;;;;;;;;"38254";Monteynard
5.7663988;45.1821145004498;node/4964179515;;;;no;;;;;;"38421";Saint-Martin-d'Hères
5.346798;45.0602968004624;node/4970364321;;;;;;;;;;"38319";Pont-en-Royans
5.7247433;45.1548165004527;node/4970665565;;;;;;;;;;"38151";Échirolles
5.6292567;44.9999742004683;node/4973883813;;;;;;;;;;"38187";Le Gua
5.6746948;44.894149900478;node/4974197325;;;;;;;;;;"38513";Treffort
5.3675776;45.0532991004631;node/4985056618;;;;;;;;;;"38092";Châtelus
6.292147;44.9327135004745;node/4989311601;;;;;;;;;;"38375";Saint-Christophe-en-Oisans
5.7784979;45.2220889004455;node/4995135237;;;;;;;;;;"38229";Meylan
5.3622777;45.1205652004563;node/5022892818;;;;;;;;;;"38443";Saint-Pierre-de-Chérennes
5.3778478;45.1468597004536;node/5022892819;;;;;;;;;;"38195";Izeron
5.4125256;45.1704758004511;node/5022892820;;;;;;;;;;"38117";Cognin-les-Gorges
5.7683533;44.7846964004874;node/5025728273;;;;;;;;;;"38366";Saint-Baudille-et-Pipet
5.9878142;45.459001400418;node/5033076459;;;;;;;;;;"38075";Chapareillan
5.7795536;45.2858175004384;node/5034790411;;;;;;;;;"ressemble à un captage pour bêtes, j'en ai bu sans problème, mais j'ignore si c'est permanent, en tout cas, ça coulait en Mai malgré la neige";"38472";Sarcenas
5.7616515;44.9402756004738;node/5039732544;;;;;;;;;;"38499";Susville
5.7616545;44.9403055004738;node/5039732549;;;;;;;;;;"38499";Susville
5.7098644;44.8376065004829;node/5042834352;;;yes;;;;;no;;"38127";Cornillon-en-Trièves
5.4190257;45.3979495004254;node/5044298829;;;;;;;;;;"38182";Le Grand-Lemps
5.7708274;44.87118850048;node/5050551299;;;;;;;;;;"38403";Saint-Jean-d'Hérans
5.6395776;44.8818628004791;node/5059143402;;;;;;;;;;"38342";Roissard
5.6399078;44.8814630004791;node/5059143418;;;;;;;;;;"38342";Roissard
6.1151892;44.9901126004692;node/5059751322;;;;;;;;;;"38253";Les Deux Alpes
5.6355049;44.9182072004758;node/5065107314;;;;;;;;;;"38242";Monestier-de-Clermont
5.9637838;45.4004330004251;node/5081062168;;;;;;;;;;"38166";La Flachère
5.3926796;45.1929738004487;node/5081321582;;;;;;;;;;"38033";Beaulieu
5.7235618;45.1623299004519;node/5089396522;;;;;;;;;;"38185";Grenoble
5.7430595;45.2054066004473;node/5108993923;;;no;no;;;;;;"38516";La Tronche
5.7333345;45.1911962004489;node/5111041529;Le Point Bar;;;;;;;;;"38185";Grenoble
4.8701821;45.5213333004101;node/5111403454;;;;;;;;;;"38544";Vienne
5.7712537;45.1357632004547;node/5119554322;;;;no;;;;;;"38059";Brié-et-Angonnes
5.6151509;45.1777529004503;node/512562903;;;;;;;;;;"38153";Engins
5.6186194;45.1769284004504;node/512562916;;;;;;;;;;"38153";Engins
5.539809;45.498764300413;node/5126774247;Borne fontaine à volant;;yes;;;;;no;;"38520";Valencogne
5.6628788;44.765173800489;node/5155468639;;;;;;;;;;"38424";Saint-Maurice-en-Trièves
5.6642984;44.764986700489;node/5155468652;;;;;;;;;;"38424";Saint-Maurice-en-Trièves
5.4424758;45.4254734004221;node/5181725224;;;;;;;;no;;"38063";Burcin
5.4507253;45.5624986004049;node/5183242824;;;;;;;;;;"38509";La Tour-du-Pin
6.039995;45.2020379004477;node/5208852491;;;;;;;;;Running water;"38005";Allemond
5.482977;45.2996567004369;node/5227043767;;;;;;;;;;"38517";Tullins
5.5580856;45.0668717004617;node/5230698302;;;;;;;;;;"38548";Villard-de-Lans
5.7480329;45.1813780004499;node/5238241492;;;;;;;;;;"38185";Grenoble
5.4730848;45.104044300458;node/5291837164;;;;;;;;;;"38333";Rencurel
5.4971203;45.3122931004354;node/5301254749;;;;;;;;;;"38517";Tullins
5.4928415;45.3066421004361;node/5301254873;;;;;;;;;;"38517";Tullins
5.6908829;45.2221979004455;node/5302773224;;;;;;;;;;"38382";Saint-Égrève
5.4371327;45.1466438004536;node/5311959261;;;;;;;;;;"38216";Malleval-en-Vercors
5.1230485;45.6278355003962;node/5340538512;;;;;;;;;;"38449";Saint-Quentin-Fallavier
5.1222331;45.6272934003963;node/5340538546;;;;;;;;;;"38449";Saint-Quentin-Fallavier
5.7961912;45.1495935004533;node/5343163851;;;;;;;;;;"38188";Herbeys
5.8027055;45.1446844004538;node/5343168830;;;;;;;;;;"38188";Herbeys
5.8407866;45.1576348004524;node/5343174397;;;;;;;;;;"38422";Saint-Martin-d'Uriage
5.8722304;45.3406595004322;node/538156405;;;;;;;;;;"38442";Saint-Pierre-de-Chartreuse
5.1479168;45.6050245003993;node/5404287133;;;;;;;;;;"38553";Villefontaine
5.7123609;45.2003507004479;node/5446074316;;;;;;;;;;"38185";Grenoble
4.8797009;45.5246105004097;node/5462732576;;;;;;;;;;"38544";Vienne
5.7525439;45.1835702004497;node/548676318;;;;;;;;;;"38421";Saint-Martin-d'Hères
5.7587402;45.1801642004501;node/548751442;;;;;;;;;;"38421";Saint-Martin-d'Hères
5.8277091;45.0452357004639;node/5491653963;;;;;;;;;;"38364";Saint-Barthélemy-de-Séchilienne
5.1722337;45.6027192003996;node/5502182018;;;;;;;;;;"38553";Villefontaine
5.7757915;45.2047145004474;node/5537513559;;;;;;;;;;"38229";Meylan
5.1556981;45.6120403003984;node/5545059770;;;;;;;;;;"38553";Villefontaine
5.2777151;45.5870959004016;node/5570814645;;;;;;;;;;"38053";Bourgoin-Jallieu
5.7515882;45.2314167004445;node/5572776766;;;;;;;;;;"38126";Corenc
5.4384571;45.4076458004242;node/5584217219;;;;;;;;;;"38118";Colombe
5.7516131;45.1855231004495;node/558949003;;;;;;;;;;"38421";Saint-Martin-d'Hères
5.7690718;44.9010705004774;node/5600541791;;;;;;;;;;"38326";Prunières
5.2490765;45.7239737003831;node/5602506507;;;;;;;;;;"38138";Crémieu
5.2491022;45.7239732003831;node/5602511124;;;;;;;;;;"38138";Crémieu
5.7225203;45.1827932004498;node/5602937321;Fontaine;;;;;;;;Fontaine Bayard;"38185";Grenoble
5.754206;45.2013081004478;node/5603895521;;;;;;;;;;"38516";La Tronche
5.6358874;45.2949314004374;node/5626281052;;;;;;;;;;"38565";Voreppe
4.8047204;45.5798585004026;node/5646192174;;;;;;;;;;"38087";Chasse-sur-Rhône
5.321042;45.1541211004528;node/5673454487;;;;;;;;;fontaine à manivelle;"38416";Saint-Marcellin
5.4063918;45.2376380004438;node/5682100759;;;;;;;;;;"38278";Notre-Dame-de-l'Osier
6.099665;45.3571891004302;node/569115754;;;;;;;;;;"38163";Le Haut-Bréda
6.131917;45.3436565004318;node/569210006;;;;;;;;;;"38163";Le Haut-Bréda
6.1232242;45.3360490004327;node/569213488;;;;;;;;no;;"38163";Le Haut-Bréda
5.3219533;45.6869581003883;node/5714649833;;;;;;;;;;"38515";Trept
5.4859784;45.3028097004365;node/5714798044;;;;;;;;;;"38517";Tullins
5.8378548;45.4136807004235;node/5715051025;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.6882542;44.8642157004806;node/5717886516;;;;;;;;;;"38208";Lavars
5.7509653;45.4314422004213;node/5719810793;;;;;;;;;;"38155";Entre-deux-Guiers
5.7126602;45.1831596004497;node/5733464588;;;;;;;;;;"38185";Grenoble
5.4042006;45.2365259004439;node/5736005376;;;;;;;;;;"38278";Notre-Dame-de-l'Osier
5.9746263;44.9365514004742;node/5739790900;;;;;;;;;;"38073";Chantepérier
5.9742885;44.9358199004742;node/5745492580;;;;;;;;;;"38073";Chantepérier
5.9747051;44.9359398004742;node/5745492589;;;;;;;;;;"38073";Chantepérier
5.5946213;44.8690723004802;node/5749744468;;;;;;;;;;"38429";Saint-Michel-les-Portes
5.5611627;45.3234830004341;node/5754294461;;;;;;;;;;"38239";Moirans
5.5639729;45.3214288004344;node/5754294462;;;;;;;;;;"38239";Moirans
5.5910432;44.7761728004881;node/5759156918;;;;;;;;;;"38301";Le Percy
5.6253373;44.8212401004843;node/5760339440;;;;;;;;;;"38113";Clelles
5.6220315;44.8271980004838;node/5760839417;;;;;;;;;;"38113";Clelles
5.9018044;45.0509979004633;node/5761125928;;;;;;;;;;"38212";Livet-et-Gavet
5.6214635;44.8279242004837;node/5761455167;;;;;;;;;;"38113";Clelles
5.6323144;45.033182800465;node/5761760559;;;;;;;;;;"38187";Le Gua
5.513666;45.4334472004211;node/5770607355;;;;yes;;;;no;;"38082";Charavines
5.7492332;44.8170723004847;node/5787618203;;;;;;;;;;"38226";Mens
5.6938114;45.1249276004558;node/5793771368;;;;;;;;;Fontaine Bayard;"38317";Le Pont-de-Claix
6.0726222;44.98104080047;node/5795872354;;;;;;;;;;"38052";Le Bourg-d'Oisans
5.4784797;45.6750067003899;node/5798367090;;;;;;;;;;"38261";Morestel
5.470406;45.6764680003897;node/5798367092;;;;;;;;;;"38261";Morestel
5.578426;45.0617416004622;node/5799219853;bassin;;;;;;;;;"38548";Villard-de-Lans
5.7161462;45.1481758004534;node/5799236349;;;;;;;;;;"38151";Échirolles
5.390377;45.0667296004617;node/5809896354;;;no;no;;;;;fontaine;"38108";Choranche
5.3336208;45.8482570003654;node/5811956551;;;;;;;;;;"38026";La Balme-les-Grottes
5.6783612;45.2713128004401;node/5824188290;;;;;;;;;;"38258";Mont-Saint-Martin
5.8030984;45.2264399004451;node/5836652362;;;;;;;;;;"38249";Montbonnot-Saint-Martin
5.4735987;45.2527560004421;node/5842152857;;;;;;;;;;"38310";Poliénas
5.5267409;45.2865651004384;node/5844413384;;;;;;;;;;"38517";Tullins
5.2226365;45.6227244003969;node/5847140696;;;;;;;;;;"38193";L'Isle-d'Abeau
5.677344;45.236452100444;node/5855868294;;;;;;;;;;"38382";Saint-Égrève
5.3151633;45.4675816004169;node/5856850923;;;;;;;;;;"38167";Flachères
5.5924598;45.3612581004297;node/5861251641;;;;;;;;;;"38563";Voiron
6.0990489;45.3555408004304;node/5861746420;;;;;;;;;;"38163";Le Haut-Bréda
5.4378121;45.4315872004213;node/5861911834;;;;;;;;no;;"38063";Burcin
5.5888145;45.1294983004554;node/5862622694;;;;;;;;;;"38205";Lans-en-Vercors
5.8990815;45.1870315004493;node/5863212325;;;;;;;;;;"38334";Revel
5.7097945;45.1865496004494;node/5863936886;;;;;;;;;;"38185";Grenoble
5.6945869;45.1893029004491;node/5876258786;;;;;;;;;;"38169";Fontaine
6.0913852;45.3688548004288;node/5880749782;;;;;;;;;;"38163";Le Haut-Bréda
5.8429902;45.3976968004254;node/5892442172;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.8433918;45.3978869004254;node/5892501827;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.8500249;45.4167582004231;node/5892600126;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
5.8438547;45.3822260004273;node/5895540859;;;;;;;;;;"38446";Saint-Pierre-d'Entremont
4.8746191;45.5239153004098;node/5897211846;;;;;;;;;;"38544";Vienne
5.6870577;45.1918577004488;node/5907261186;;;;;;;;;;"38169";Fontaine
5.6813908;45.2321074004444;node/5908146679;;;;;;;;;;"38382";Saint-Égrève
6.1548981;45.0714358004613;node/5908302542;;;;;;;;;;"38112";Clavans-en-Haut-Oisans
4.8704491;45.5206911004102;node/5909547422;;;;;;;;;;"38544";Vienne
6.0365314;45.1774011004503;node/5914418340;;;;;;;;;;"38005";Allemond
5.891912;45.2707357004401;node/5925894948;;;;;;;;;;"38140";Crolles
6.104163;45.3009472004367;node/5947958616;;;;;;;;;Point d'eau saisonnier / Intermittant;"38163";Le Haut-Bréda
5.4035394;45.2348869004441;node/5949740641;;;;;;;;;;"38278";Notre-Dame-de-l'Osier
6.107107;45.2938572004375;node/5955831960;;;;;;;;;;"38163";Le Haut-Bréda
5.8024627;45.2393892004436;node/5971973658;;;;;;;;;;"38045";Biviers
5.8035461;45.2396576004436;node/5971973659;;;;;;;;;;"38045";Biviers
5.4197594;45.3990364004253;node/5973194682;;;;;;;;;;"38182";Le Grand-Lemps
5.639436;45.2932710004376;node/597473896;;;;;;;;;;"38565";Voreppe
4.8817291;45.5244039004098;node/5985410978;;;;;;;;;;"38544";Vienne
5.6918015;45.1628195004519;node/599350416;;;;;;;;;;"38486";Seyssins
5.7099536;45.1841816004496;node/599532909;;;;;;;;;;"38185";Grenoble
5.693448;45.1769630004504;node/6015795786;;;;;;;;no;;"38485";Seyssinet-Pariset
5.5613431;44.8605897004809;node/6017235500;;;;;;;;;;"38429";Saint-Michel-les-Portes
5.5667177;45.3191797004346;node/6017958682;;;yes;;;;;;;"38239";Moirans
5.5969145;44.8699820004801;node/6023643135;;;;;;;;;;"38429";Saint-Michel-les-Portes
5.5381273;45.2022917004477;node/6094133711;Fontaine de Font Cellier;;;;;;;;;"38225";Autrans-Méaudre en Vercors
5.5089569;45.1334624004549;node/6094133715;;;;;;;;;;"38225";Autrans-Méaudre en Vercors
5.5662411;45.2637142004409;node/6094133808;;;;;;;;;;"38248";Montaud
5.5074106;45.1867290004493;node/6096614546;;;;;;;;;;"38390";Saint-Gervais
5.5272362;45.1254002004558;node/6097032085;;;;;;;;;;"38225";Autrans-Méaudre en Vercors
5.6982581;45.1904114004489;node/6109458489;;;;;;;;;;"38169";Fontaine
5.6869147;45.1904216004489;node/6109458493;;;;;;;;;;"38169";Fontaine
5.6004864;45.577019300403;node/6130182923;;;;;;;;;;"38104";Chimilin
5.7240399;45.1411626004542;node/6157233271;;;;;;;;;;"38151";Échirolles
5.1910436;45.5910914004011;node/6292047986;;;;;;;;;;"38172";Four
5.8317956;44.9666328004714;node/6365593490;;;;;;;;;;"38396";Saint-Honoré
5.8853601;45.2770141004394;node/6379281596;;;;;;;;no;;"38140";Crolles
5.6907278;45.2397545004436;node/6382760940;;;;;;;;;;"38382";Saint-Égrève
5.8514548;45.2497617004425;node/6387471773;;;;;;;;no;;"38431";Saint-Nazaire-les-Eymes
5.8517968;45.2490045004426;node/6387471774;;;;;;;;;;"38431";Saint-Nazaire-les-Eymes
5.1294357;45.5963554004004;node/6404784393;;;;no;;;;;;"38048";Bonnefamille
5.0167924;45.6128341003983;node/6419741871;;;yes;no;;;;no;;"38519";Valencin
6.0317107;44.8727322004799;node/6420427756;;;;;;;;;;"38522";Valjouffrey
5.2642362;45.0794149004605;node/6429151071;;;;;;;;no;;"38394";Saint-Hilaire-du-Rosier
5.402994;45.2092885004469;node/6432343943;;;;;;;;no;;"38559";Vinay
5.7781729;45.2071134004471;node/6445951959;;;;;;;;no;;"38229";Meylan
5.711394;45.4349323004209;node/6449845127;;;;;;;;;;"38236";Miribel-les-Échelles
5.5434645;45.1743352004507;node/6452315970;;;;;;;;no;;"38225";Autrans-Méaudre en Vercors
5.9331463;44.894113200478;node/6456380219;fontaine;;;;;;;;;"38518";Valbonnais
5.7284381;45.1736358004507;node/6468512116;;;;;;;;no;;"38185";Grenoble
5.7242881;45.1767714004504;node/6501532687;;;;;;;;;;"38185";Grenoble
6.0169405;45.4299641004215;node/6516925415;;;;;;;;;;"38314";Pontcharra
6.0171182;45.4295512004216;node/6516925418;;;;;;;;;;"38314";Pontcharra
5.7732249;45.3576509004302;node/6551317216;;;;;;;;;;"38442";Saint-Pierre-de-Chartreuse
5.5270269;45.1270845004556;node/6554875327;;;;;;;;;;"38225";Autrans-Méaudre en Vercors
5.1056217;45.5053633004122;node/6556989488;;;;;;;;;;"38346";Royas
5.134839;45.637413400395;node/6564483359;;;;;;;;;;"38537";La Verpillière
5.7140751;45.2002249004479;node/6566157632;;;;;;;;;;"38185";Grenoble
5.8026279;45.2380046004438;node/6574238597;;;;;;;;;;"38045";Biviers
5.7796267;45.2112434004467;node/6574418980;;;yes;;;;;no;;"38229";Meylan
4.8165844;45.3702858004287;node/6578414403;;;;;;;;;;"38344";Roussillon
5.7074431;44.8005237004861;node/6591788815;;;;;;;;;;"38226";Mens
6.0569859;45.0809877004603;node/6593565059;;;;;;;;;;"38191";Huez
6.030558;45.0923674004592;node/6593571059;;;;;;;;;;"38550";Villard-Reculas
6.1803782;45.0787009004605;node/6593927114;;;;;;;;;;"38040";Besse
6.1803919;45.0787634004605;node/6593927115;;;;;;;;;;"38040";Besse
6.1628339;45.08376200046;node/6593927210;;;;;;;;;;"38112";Clavans-en-Haut-Oisans
5.5285764;45.0846223004599;node/6594340143;;;;;;;;;;"38548";Villard-de-Lans
5.4139663;45.1693242004512;node/6594813102;;;;;;;;;;"38117";Cognin-les-Gorges
5.7091282;45.1860026004494;node/6600477885;;;;;;;;;;"38185";Grenoble
5.7111415;45.1750530004506;node/6600478685;;;;;;;;;;"38185";Grenoble
5.2465856;45.7254019003829;node/6603687601;;;;;;;;no;;"38138";Crémieu
5.6562625;44.7944341004866;node/6603933706;;;;;;;;;;"38243";Monestier-du-Percy
5.2752373;45.5872083004016;node/6603938187;;;;;;;;;;"38053";Bourgoin-Jallieu
5.6956762;44.7851581004873;node/6604031218;;;;;;;;;;"38321";Prébois
5.7329287;44.7809783004877;node/6604748899;;;;;;;;;;"38366";Saint-Baudille-et-Pipet
5.7017923;45.043493400464;node/6606136686;;;;;;;;;;"38388";Saint-Georges-de-Commiers
5.8279309;45.1395739004543;node/6610607795;Fontaine;;;;;;;;;"38422";Saint-Martin-d'Uriage
5.6717147;44.8493325004819;node/6611718901;;;;;;;;;;"38208";Lavars
5.671995;44.8496353004819;node/6611718932;;;;;;;;;;"38208";Lavars
5.7048963;45.1876468004493;node/6612121556;Beer Square;;;;;;;;;"38185";Grenoble
5.57519;44.813089100485;node/6615940741;;;;;;;;;;"38103";Chichilianne
5.5752531;44.8125716004851;node/6615940774;;;;;;;;;;"38103";Chichilianne
5.5738808;44.8119779004851;node/6615967294;;;;;;;;;;"38103";Chichilianne
5.5731244;44.8112023004852;node/6615967328;;;;;;;;no;;"38103";Chichilianne
5.7487249;44.7953387004865;node/6616249671;;;;;;;;;;"38366";Saint-Baudille-et-Pipet
5.762979;45.2072329004471;node/6619061285;;;;;;;;no;;"38229";Meylan
5.613435;45.0143686004669;node/6622298170;;;;;;;;;;"38187";Le Gua
5.746323;45.2156100004462;node/662259720;;;;;;;;;;"38516";La Tronche
5.7207616;45.1883746004492;node/6624761926;;;;;;;;no;;"38185";Grenoble
5.7209098;45.1831858004497;node/6624767552;Maison des habitants du Bois d'Artas;;;;;;;;;"38185";Grenoble
5.7298782;45.1833677004497;node/6629183540;"Dr Jayet, Sangenis, Touet";;;;;;;;;"38185";Grenoble
5.7229596;45.1837090004497;node/6629201372;;;;;;;;no;;"38185";Grenoble
5.9473287;44.8174993004846;node/6632027414;;;;;;;;;;"38128";Corps
5.9987967;45.2244410004453;node/6632057855;;;;;;;;no;;"38206";Laval-en-Belledonne
5.7072307;45.1725639004509;node/6637704290;Maison des habitants Anatole France;;;;;;;;;"38185";Grenoble
5.7275912;45.1635893004518;node/6640117127;Maison des habitants Prémol;;;;;;;;;"38185";Grenoble
5.7297399;45.1956336004484;node/6658678841;;;;;;;;;;"38185";Grenoble
5.2781351;45.5866093004017;node/6668083535;;;;;;;;;"Borne de puisage (forme similaire à borne d’incendie, mais verte)";"38053";Bourgoin-Jallieu
5.2776278;45.5859356004018;node/6668083541;;;;;;;;;;"38053";Bourgoin-Jallieu
5.2769666;45.5884856004015;node/6668170236;;;;;;;;;;"38053";Bourgoin-Jallieu
5.6748147;45.2330264004443;node/6672484542;;;;;;;;;;"38382";Saint-Égrève
5.6973895;45.2137315004464;node/6677801096;;;;;;;;;;"38423";Saint-Martin-le-Vinoux
5.7710912;45.0571074004627;node/6680110631;;;;;;;;;;"38562";Vizille
5.7676003;45.0588360004625;node/6680110640;;;;;;;;;;"38562";Vizille
5.7723067;45.0680674004616;node/6680110641;;;;;;;;;;"38562";Vizille
5.7741295;45.0797010004604;node/6680110652;;;;;;;;;;"38562";Vizille
5.7731237;45.0756534004608;node/6680110653;;;;;;;;no;;"38562";Vizille
5.7732457;45.0756203004608;node/6680110654;;;;;;;;no;;"38562";Vizille
5.7237591;45.1736437004507;node/6681702491;;;;;;;;;;"38185";Grenoble
5.7240873;45.1730569004508;node/6681702690;;;;;;;;;;"38185";Grenoble
5.729871;45.1936631004486;node/6684647872;;;;;;;;;;"38185";Grenoble
5.6108914;45.1192513004564;node/6702614950;;;;;;;;;;"38205";Lans-en-Vercors
5.9673669;45.1924222004487;node/6705446865;;;;;;;;;;"38350";Sainte-Agnès
5.9944014;45.4600751004178;node/6711079924;;;;;;;;;;"38075";Chapareillan
5.9457137;45.4032296004248;node/6711079925;;;;;;;;;;"38418";Sainte-Marie-du-Mont
5.8248944;45.1364509004547;node/6711079926;;;;;;;;;;"38529";Vaulnaveys-le-Haut
5.8663642;45.2711959004401;node/6711079927;;;;;;;;;;"38039";Bernin
5.5504486;44.8227625004842;node/6711492532;;;;;;;;;;"38103";Chichilianne
5.9884528;45.0515234004633;node/6712689185;;;;;;;;;;"38285";Ornon
5.5092251;44.9034947004772;node/6725175450;Deuxième Fontaine du Play;;;;;;;;;"38186";Gresse-en-Vercors
5.6050001;45.0873858004597;node/6742376104;Font Froide;;;;;;;;;"38205";Lans-en-Vercors
6.0911745;45.2709436004401;node/6742436985;;;;;;;;;;"38163";Le Haut-Bréda
6.0905289;44.8687639004802;node/6749655303;;;;;;;;;;"38522";Valjouffrey
6.0914778;44.8686442004802;node/6749655306;;;;;;;;;;"38522";Valjouffrey
6.1623068;45.0831876004601;node/6749835258;;;;;;;;;;"38112";Clavans-en-Haut-Oisans
5.7040799;45.0380825004646;node/6760390829;;;;;;;;;;"38388";Saint-Georges-de-Commiers
5.9901571;45.3719786004285;node/6761427533;;;;;;;;;;"38100";Le Cheylas
5.6742058;44.7572938004896;node/6764664552;;;;;;;;;;"38204";Lalley
5.6749052;44.7578541004896;node/6764696621;;;;;;;;;;"38204";Lalley
5.6765285;44.7589206004894;node/6764710076;;;;;;;;;;"38204";Lalley
5.6774057;44.7578203004895;node/6764768824;;;;;;;;;;"38204";Lalley
5.714386;45.1371034004546;node/6769579767;;;;;;;;;;"38151";Échirolles
5.0750113;45.5559931004057;node/6781329947;;;;;;;;no;;"38389";Saint-Georges-d'Espéranche
5.7889385;45.2253706004452;node/6782578238;;;;;;;;;;"38229";Meylan
